,Movie title,Released Year,ImDb Rating
4056,The Robot vs. The Aztec Mummy,(1958),2.4
4057,Voodoo Man,(1944),5.2
4058,Lifespan,(1975),5.8
4059,Ayar,(2021),4.7
4060,Darken,(2017),4.2
4061,Impact Event,(2018),2.8
4062,Boogie Town,(2009),6.5
4063,Moon Pilot,(1962),5.4
4064,Lucid,(II) (2018),4.2
4065,The Sex Machine,(1975),6.1
4066,Port Sinister,(1953),5
4067,Bombshell,(1997),3.9
4068,Jaws 19,(2015),6.3
4069,Future Fear,(1997),2.7
4070,The Jurassic Dead,(2017),2.5
4071,Collider,(2018),3.6
4072,Black Road,(2016),4
4073,Timeless,(II) (2016),3.4
4074,"End of Days, Inc.",(2015),5
4075,Crumbs,(II) (2015),5.9
4076,009 Re: Cyborg,(2012),5.8
4077,Hostile Environment,(1999),2.6
4078,Alien Opponent,(2010),4.4
4079,Dead Dicks,(2019),4.8
4080,Mutant Species,(1995),3.3
4081,Death Run,(1987),4.3
4082,Ditto,(2000),7
4083,Sons of Steel,(1988),5.4
4084,Time Barbarians,(1990),3.1
4085,Blue Demon,(2014),4
4086,Shadey,(1985),4.7
4087,Two Tails,(2018),4.6
4088,Future '38,(2017),5.6
4089,Not of This Earth,(1995),4.7
4090,The Falls,(1980),7.2
4091,Light Blast,(1985),5.1
4092,Nightbeasts,(2010),6.5
4093,Dam999,(2011),3.3
4094,Taking Tiger Mountain: Revisited,(2019),5.5
4095,The Clinic,(I) (2018),6
4096,Warlords,(1988),4.1
4097,Alongside Night,(2014),3.2
4098,Phantom Boy,(2015),6.6
4099,Pandemonium,(1987),4
4100,Eternity,(2012),5.6
4101,Undersea Kingdom,(1936),4.7
4102,Zombex,(2013),2.2
4103,Avengers: Infinity War Demastered,(2019),7.3
4104,The Mistresses of Dr. Jekyll,(1964),5.3
4105,Arc,(2021),6
4106,Lupin III: Legend of the Gold of Babylon,(1985),6.1
4107,The Quantum Terror,(2022),6.3
4108,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,(2011),7.7
4109,Ratnik,(2020),7.2
4110,Cold Fusion,(2011),3.2
4111,Seuls,(2017),5.1
4112,UFOria,(1984),6.3
4113,A Dark Path,(2020),3.9
4114,Legion of Iron,(1990),4
4115,Almost Human,(2020),5.2
4116,The Misadventures of Merlin Jones,(1964),6.2
4117,BOX : Metaphor,(2022),9.7
4118,Mail Order Monster,(2018),5.1
4119,Dedo,(2021),4.1
4120,U.F.O.,(1993),4.8
4121,Body of the Prey,(1967),2.7
4122,Terror Is a Man,(1959),5.4
4123,Spaceways,(1953),5
4124,Up in the Sky,(2016),6.3
4125,Doraemon: Nobita and the Knights on Dinosaurs,(1987),6.8
4126,Doraemon: Nobita's Version of Saiyuki,(1988),6.8
4127,Attack of the Giant Blurry Finger,(2021),3
4128,Khepri Cockroach Tide,(2020),2.8
4129,The Next One,(1984),4.7
4130,Ultraman,(1967),7.3
4131,Jungle Woman,(1944),4.7
4132,Santo vs. the Martian Invasion,(1967),5.3
4133,Galaxy of Horrors,(2017),4.6
4134,Deep Astronomy and the Romantic Sciences,(2022),10
4135,Existo,(1999),5.1
4136,Somnus,(II) (2017),2.9
4137,The Unknown Terror,(1957),4.8
4138,Rainbow Sea: Fly High,(2022),6.3
4139,Guidance,(2021),8.1
4140,Pokémon the Movie: Genesect and the Legend Awakened,(2013),5.4
4141,T-Force,(1994),4.8
4142,Malevil,(1981),6.5
4143,Yu-Gi-Oh! Bonds Beyond Time,(2010),6.4
4144,Doraemon the Movie: Nobita's Dinosaur,(2006),7
4145,The Cure,(III) (2014),3.5
4146,Frankenstein 90,(1984),4.5
4147,Hunting the Phantom,(2014),3
4148,Parasite Eve,(1997),5.7
4149,Encounter at Raven's Gate,(1988),5.4
4150,Forsaken,(2018),3
4151,The Strange World of Planet X,(1958),4.8
4152,Ghost Source Zero,(2017),2.8
4153,An American Hippie in Israel,(1972),4.8
4154,The Mandalorian Legacy,(2009),7.1
4155,Exposure 36,(2022),5
4156,The Dinosaur Experiment,(2013),3
4157,Vinyl,(1965),4.3
4158,Origin Unknown,(2020),4.3
4159,Nocturnal Activity,(2014),2.1
4160,The Satellite Girl and Milk Cow,(2014),5.8
4161,Sameer & Shaheer & Baheer,(2010),7.3
4162,Dynamite Johnson,(1979),4.5
4163,Musclecar,(2017),4.9
4164,20th Century Nostalgia,(1997),6.7
4165,The Silencers,(1996),4.7
4166,Cave of the Sharks,(1978),4.2
4167,Jekyll,(2007),3.6
4168,Hangar 10,(2014),3.6
4169,Aliens vs. Avatars,(2011),1.5
4170,"Snow, Tea and Love",(2021),5.8
4171,Jackrabbit,(2015),4.5
4172,The Prodigal Planet,(1983),4.6
4173,The Ugliest Woman in the World,(1999),5.1
4174,The Survivor,(1998),3.4
4175,Strange Events 2,(2019),5.5
4176,Mickey Reece's Alien,(2017),6.8
4177,To the Stars by Hard Ways,(1981),5.9
4178,Alien from the Deep,(1989),4
4179,Sons of Liberty,(2013),3.5
4180,Blood of Ghastly Horror,(1967),2.8
4181,Bad Bones,(2022),7.5
4182,It Happened Here,(1964),6.7
4183,Kokey,(1997),6.2
4184,Terra e...,(1980),6.5
4185,Chandrayaan,(2010),8.2
4186,How to Make a Doll,(1968),2.9
4187,Altered Species,(2001),2.5
4188,True Bloodthirst,(2012),4.1
4189,Bad Blood: The Movie,(2016),4.1
4190,Thru the Moebius Strip,(2005),5.2
4191,Night of the Zombies,(1981),2.6
4192,Varan the Unbelievable,(1962),4.6
4193,Crazy Thunder Road,(1980),6.5
4194,The Pink Chiquitas,(1986),4
4195,The Occultist,(1988),2.5
4196,Space Rage,(1985),3.7
4197,Paracide,(2020),8.4
4198,Jack vs Lanterns,(2017),2.8
4199,Omicron,(1963),6.9
4200,Cyber Eden,(1992),4.3
4201,Zombies Have Fallen,(2017),4.6
4202,Superargo and the Faceless Giants,(1968),4.4
4203,The Lost World,(1998),3.8
4204,Kamen Rider Movie War 2010: Kamen Rider vs. Kamen Rider W & Decade,(2009),6.5
4205,H.,(I) (2014),5.8
4206,The Moment After II: The Awakening,(2006),4.6
4207,Call of the Undead,(2012),3.3
4208,The Black Widow,(1947),6.4
4209,The Navy vs. the Night Monsters,(1966),3.6
4210,Nathan's Kingdom,(2020),5.6
4211,Crayon Shin-Chan: Invasion!! Alien Shiriri,(2017),6.2
4212,Rammbock: Berlin Undead,(2010),6.3
4213,Humans vs Zombies,(2011),3.9
4214,Nettle,(2016),8.4
4215,First Man on Mars,(2016),5
4216,Animal Kingdom,(2017),6.6
4217,When Black Birds Fly,(2015),5.6
4218,Shifter,(2020),3.6
4219,Amelia 2.0,(2017),5.7
4220,Donovan's Brain,(1953),5.9
4221,The Mad Ghoul,(1943),5.8
4222,Mobile Suit Gundam II: Soldiers of Sorrow,(1981),7.2
4223,Australiens,(2014),5.2
4224,Gonks Go Beat,(1964),4.3
4225,Possible Worlds,(2000),6.7
4226,Rz-9,(2015),2.7
4227,Rumors of Wars,(2014),4.3
4228,I Accuse,(1938),7
4229,Supercroc,(2007),2
4230,Urusei Yatsura: Only You,(1983),6.7
4231,Frankenstein General Hospital,(1988),3.5
4232,Bill the Galactic Hero,(2014),5.1
4233,Godzilla and Mothra: The Battle for Earth,(1992),6.1
4234,Scavengers,(2013),2.8
4235,Hornet,(2018),1.8
4236,Cyclops,(1987),5.1
4237,Ninja Apocalypse,(2014),3.1
4238,Psycho-Pass: Sinners of the System Case.1 Crime and Punishment,(2019),6.6
4239,Code Geass: Lelouch of the Rebellion I - Initiation,(2017),7.3
4240,Doraemon: Nobita and the Kingdom of Clouds,(1992),7
4241,The Aerial,(2007),7.3
4242,Centipede!,(2004),3.1
4243,Zombie Diaries 2,(2011),3.8
4244,Evil Alien Conquerors,(2003),4.7
4245,Case 347,(2020),4.9
4246,L'inhumaine,(1924),7.2
4247,Mr. X in Bombay,(1964),6.2
4248,Mobile Suit Gundam Thunderbolt: Bandit Flower,(2017),6.6
4249,Kekkai Sensen,(2019),6.4
4250,Alien Escape,(1997),5.2
4251,Firehead,(1991),2.6
4252,Splendid Isolation,(2022),5.2
4253,Gamera vs. Gyaos,(1967),5
4254,Kiss Me Quick!,(1964),4.8
4255,Killjoy's Psycho Circus,(2016),4.9
4256,Secondary Effects,(2006),6.5
4257,Gildersleeve's Ghost,(1944),5.5
4258,Aachi & Ssipak,(2006),6.8
4259,Snake Club: Revenge of the Snake Woman,(2013),2.7
4260,The War of the Robots,(1978),2.7
4261,UFO: Target Earth,(1974),2.7
4262,War of the Worlds the True Story,(2012),6.7
4263,Absence,(I) (2013),4
4264,The Man with the Magic Box,(2017),5.6
4265,Glacier,(2021),5.9
4266,Hidden Reserves,(2016),5.2
4267,The Secret Adventures of Tom Thumb,(1993),7.2
4268,Time Under Fire,(1997),3.6
4269,The Rizen,(2017),3.4
4270,Gamera vs. Viras,(1968),4.5
4271,Corazón azul,(2021),6
4272,The Speed of Thought,(2011),4.8
4273,Travelling Salesman,(2012),5.8
4274,Eruption: LA,(2018),3.4
4275,Exit,(I) (2000),4.7
4276,Disaster!,(2005),4.9
4277,Timelock,(1996),3.1
4278,Blood Mixed,(2019),8.1
4279,Brain of Blood,(1971),3
4280,Jurassic Predator,(2018),3.1
4281,Robo Warriors,(1996),4.6
4282,Tiempos Futuros,(2021),6.6
4283,LFO,(2013),6.6
4284,Pudhiya Geethai,(2003),4.7
4285,Neurogenesis,(2017),8.6
4286,Wolf's Hole,(1987),6.4
4287,The Shadow Men,(1997),4.5
4288,Insectula!,(2015),4.5
4289,Meteoro: A Fuga,(2021),3.2
4290,The Cannibal in the Jungle,(2015),5.9
4291,Neil Stryker and the Tyrant of Time,(2017),4.1
4292,Quarantine L.A.,(2013),2.4
4293,Earth Minus Zero,(1996),2.5
4294,Doraemon: Nobita Drifts in the Universe,(1999),6.5
4295,Alien Armageddon,(2011),2.1
4296,Empire of the Dark,(1990),4.8
4297,The Degenerates,(1967),6
4298,Skeeter,(1993),3.3
4299,Walden,(2020),5.3
4300,Wetware,(2018),5.5
4301,Alien Space Avenger,(1989),5
4302,Black Box,(III) (2020),2.7
4303,Road to Mars,(2017),5.6
4304,Subterano,(2003),3.9
4305,The American Way,(1986),5.7
4306,The Northlander,(2016),4.9
4307,Interstellar Civil War: Shadows of the Empire,(2017),6.8
4308,Beneath Loch Ness,(2001),3.2
4309,Time Jumpers,(2018),4.3
4310,Iron Girl: Ultimate Weapon,(2015),4.5
4311,Fallout,(1999),3.6
4312,A Blind Bargain,(1922),6.3
4313,Firestorm,(1997),3.2
4314,Aliens Gone Wild,(2005),2.8
4315,GoBots: Battle of the Rock Lords,(1986),5.4
4316,Blue Flame,(1993),4.3
4317,Doraemon: Nobita and the Tin Labyrinth,(1993),7
4318,Interstellar Wars,(2016),1.7
4319,Date a Live Movie: Mayuri Judgement,(2015),6.3
4320,Cruel & Unusual,(2014),6.6
4321,The Source,(2001),4
4322,Stray Dog: Kerberos Panzer Cops,(1991),6.1
4323,El Ascensor,(2021),4.7
4324,Ascension,(V) (2018),5.6
4325,Podzemelye vedm,(1990),5.6
4326,Inner Ghosts,(2018),3.7
4327,The 11th Green,(2020),6.2
4328,The Adventure of Denchu-Kozo,(2008),6.5
4329,Fear Chamber,(1971),3.4
4330,Repligator,(1998),2.5
4331,The Rat Savior,(1976),6.7
4332,The Six Thousand Dollar Nigger,(1978),4.3
4333,The Capture of Bigfoot,(1979),3.4
4334,Monster Mutt,(2011),3.6
4335,The Lady and the Monster,(1944),5.7
4336,A World of Worlds,(2020),4.8
4337,Between Waves,(2020),4.1
4338,Mnemophrenia,(2019),4.7
4339,Interpreters: a C & Earth Chronicle - quantum 1,(2019),3.8
4340,The Big Game,(1973),4.5
4341,Dropa,(2019),4.8
4342,Doraemon: Nobita and the Galaxy Super-express,(1996),6.9
4343,Operazione Goldman,(1966),4.9
4344,Uncle Kent 2,(2015),5.3
4345,Bangis,(1996),6
4346,Nobility,(2017),4.9
4347,"Gamera, Super Monster",(1980),3.7
4348,The Brain Machine,(1972),3.1
4349,A Chinese Tall Story,(2005),4.9
4350,Time Traveller,(2010),6.5
4351,Around the World Under the Sea,(I) (1966),5.2
4352,Plughead Rewired: Circuitry Man II,(1994),3.6
4353,Dance to Death,(2017),2.9
4354,Plaguers,(2008),2.9
4355,Teens in the Universe,(1975),6.7
4356,Unaware,(I) (2010),4.3
4357,Spark Riders,(2010),7.7
4358,Identicals,(2015),4.9
4359,Cartes sur table,(1966),5.8
4360,Censor,(2017),4.4
4361,The Devil Commands,(1941),6.1
4362,The Apocalypse,(1997),3.1
4363,The Oatmeal Man,(2014),3.2
4364,Grain,(2017),6
4365,Kamillions,(1990),5.2
4366,Starship: Rising,(2014),2.2
4367,Killing Diaz,(2018),5.3
4368,The Bunker,(2017),6.4
4369,Astro Loco,(2021),4.1
4370,Anya,(2019),4.1
4371,Altered Perception,(2017),2.9
4372,The Mysterious Castle in the Carpathians,(1981),7.2
4373,Prison Planet,(1992),2.7
4374,Alien Hunger,(2017),3.7
4375,SuperGrid,(2018),3.8
4376,Cyber Bride,(2019),2.7
4377,SheBorg,(2016),3.9
4378,Mantera,(2012),2.8
4379,They Were Eleven,(1986),7
4380,Eat and Run,(1987),4.7
4381,Mutant Aliens,(2001),6.6
4382,Watchers III,(1994),3.6
4383,Brightheart: Firefly Action Brigade,(2020),5.8
4384,The Underwater City,(1962),4.8
4385,Agent,(I) (2017),3.9
4386,Moon Child,(2003),6.2
4387,Delta Space Mission,(1984),6.7
4388,The Terrornauts,(1967),4.9
4389,Alien Terror,(1971),3.2
4390,Proyecto tiempo,(2017),5.5
4391,Planet Outlaws,(1953),3.8
4392,World's End,(2010),3.6
4393,Return to the Lost World,(1992),5
4394,Pokémon the Movie: White - Victini and Zekrom,(2011),5.7
4395,CO2,(2010),3
4396,Shepherd,(1998),2.8
4397,Dimensions,(I) (2011),5.7
4398,The Trouble with Dick,(1987),5.3
4399,Bunker: Project 12,(2016),3.4
4400,Danger! Danger!,(2021),2.8
4401,Twister's Revenge!,(1988),2.6
4402,Alien Zombie Invasion,(2011),4.1
4403,Dead Shadows,(2012),3.8
4404,The Body Shop,(1972),3.7
4405,Island Claws,(1980),4.3
4406,Mobile Suit Gundam III: Encounters in Space,(1982),7.6
4407,Space Master X-7,(1958),5.3
4408,The Snow Creature,(1954),3.3
4409,Madame Death,(1969),5.1
4410,My Grandpa Is an Alien,(2019),6.2
4411,Blue Tornado,(1991),4.1
4412,Eyes Behind the Stars,(1978),3.9
4413,Wu Lin: The Society,(2022),4.7
4414,The Unknown,(2000),5.5
4415,Don't Grow Up,(2015),4.6
4416,Fighting the Sky,(2018),3
4417,2177: The San Francisco Love Hacker Crimes,(2019),1.5
4418,Things 4,(2017),2.6
4419,Invisible: The Chronicles of Benjamin Knight,(1993),4.1
4420,Twisted Justice,(1990),3.5
4421,Alien Troopers,(2021),8.6
4422,Lunarcop,(1995),4.2
4423,Dyke Hard,(2014),4.5
4424,The Final Executioner,(1984),3.9
4425,Arctic Heart,(2016),5.2
4426,Sammy's Super T-Shirt,(1978),6.4
4427,2021,(2018),5.9
4428,Valley of the Dragons,(1961),4.9
4429,Doraemon The Movie: Nobita's Great Battle of the Mermaid King,(2010),6.5
4430,Danger USA,(1989),3.8
4431,The Flying Saucer,(1964),5.8
4432,Krakatit,(1948),7.3
4433,The Noah,(1975),6.3
4434,Crayon Shin-chan: Unkokusai no Yabou,(1995),6.5
4435,A Childhood Memory Life,(2014),4.8
4436,The Mad,(2007),4.7
4437,Synapse,(2021),2.8
4438,Teenage Space Vampires,(1999),2.7
4439,"Kalimán, el hombre increíble",(1972),6.2
4440,Thread,(2016),5.7
4441,Trakked,(2015),5.1
4442,Rock of Ages,(1984),1.5
4443,Alien Terminator,(1995),2.9
4444,CJ7: The Cartoon,(2010),5.8
4445,Firefly,(II) (2005),5.2
4446,Grey Eyes,(2021),5.5
4447,Storm War,(2011),3.2
4448,La ragazza di latta,(1970),6.1
4449,Meatball Machine Kodoku,(2017),5.8
4450,Heatseeker,(1995),4.1
4451,Unknown Island,(1948),5
4452,Botan i superbaba,(2022),3.7
4453,Muerte: Tales of Horror,(2018),5.1
4454,Generation P,(2011),6.7
4455,Dark Future,(1994),2.4
4456,WitchStars,(2018),6.6
4457,Envision,(2021),2
4458,Heaven's Lost Property the Movie: The Angeloid of Clockwork,(2011),6.9
4459,The Irregular at Magic High School: The Girl Who Calls the Stars,(2017),6.7
4460,Days of Eclipse,(1988),7
4461,Virtually Heroes,(2013),6.7
4462,A Hero to the End,(2014),8.6
4463,Chrysalis,(I) (2014),4.7
4464,Ratpocalypse,(2015),3.1
4465,Second Origin,(2015),4.4
4466,Crusher Joe: The Movie,(1983),7
4467,2101,(2014),2.3
4468,City of Shadows,(1987),5
4469,The Bionic Boy,(1977),5.3
4470,Shark Hunter,(2001),3.2
4471,Teenage Monster,(1957),3.6
4472,Driving Force,(1989),4.3
4473,Le martien de Noël,(1971),4.7
4474,Doraemon: Nobita and the Robot Kingdom,(2002),6.6
4475,The Dark Hour,(2006),5.8
4476,Apocalypse Z,(2013),2.4
4477,The Prize of Peril,(1983),6.7
4478,Late August at the Hotel Ozone,(1967),6.7
4479,Satria Heroes: Revenge of the Darkness,(2017),4.6
4480,Another Plan from Outer Space,(2018),3.2
4481,Mobile Suit Gundam: NT - Narrative,(2018),6.1
4482,Darpana,(2017),7.8
4483,Dancing on the Dark Side of the Moon,(2021),3.8
4484,Horrors of War,(2006),2.9
4485,Hacked,(2016),5.9
4486,Unidentified,(II) (2013),4.1
4487,The Secret of the Incas' Empire,(1987),4
4488,Mission Mars,(1968),4.3
4489,I'll Believe You,(2006),5.5
4490,Sick: Survive the Night,(I) (2012),2.9
4491,Portal Runner,(2021),5.5
4492,Jaane Hoga Kya,(2006),3.1
4493,Wolf Tracer's Dinosaur Island,(2004),1.9
4494,The War in Space,(1977),5
4495,Dimland,(2021),5
4496,Frost,(I) (2012),3.4
4497,Her Husband's Affairs,(1947),6
4498,Santo vs. Doctor Death,(1973),5.7
4499,Stranger,(2019),6.2
4500,Mothman,(2000),7.3
4501,New Crime City,(1994),4.2
4502,The Secret Kingdom,(1998),4.7
4503,The Mad Doctor of Market Street,(1942),5.2
4504,Bigfoot vs Megalodon,(2021),3.1
4505,The Lucifer Complex,(1978),2.3
4506,Fortuna,(2020),6.3
4507,The Liberation of Cherry Janowski,(1976),4.6
4508,Mutiny in Outer Space,(1965),5
4509,The Dawnseeker,(2018),3.5
4510,The Human Preservation Project,(2011),6.9
4511,Caught,(I) (2017),4.4
4512,96 Souls,(2016),5.6
4513,The Land of Hope,(2012),6.5
4514,Long Live Life,(1984),6.1
4515,Manden der tænkte ting,(1969),7
4516,Infection: The Invasion Begins,(2011),2.4
4517,The Washing Machine,(I) (2020),3.9
4518,Rising Storm,(1989),4.8
4519,Zarkorr! The Invader,(1996),3.7
4520,TAWN-19,(2020),9
4521,Dark Iris,(2018),3.4
4522,The Venusian,(1954),5.4
4523,The Vengeance of Doctor Mabuse,(1972),4.1
4524,The Hidden Hand,(1942),6.1
4525,Mold!,(2012),4.8
4526,Cyber Wars,(2004),4.4
4527,In the Dust of the Stars,(1976),5.4
4528,Majic,(2019),7.2
4529,Doraemon: Nobita and the Birth of Japan,(1989),6.8
4530,Watchers 4,(1998),3.7
4531,The Death Ray of Dr. Mabuse,(1964),4.7
4532,Space Battleship Yamato 2205: The New Voyage,(2021),6.9
4533,Supernatural,(2014),3.9
4534,Psycho a Go Go,(1965),4.2
4535,Real Playing Game,(2013),4.3
4536,Quest for Love,(1971),6.6
4537,Gall Force: Eternal Story,(1986),6.5
4538,Alien Danger! With Raven Van Slender,(2021),5.2
4539,Destination Planet Negro,(2013),6.2
4540,The Bamboo Saucer,(1968),5.4
4541,Project Shadowchaser II,(1994),4
4542,Dead Man Walking,(1988),5
4543,Einstein's God Model,(2016),5.6
4544,Tang and Me,(2022),4.6
4545,The Secret of Steel City,(1979),6.3
4546,Dragon Fire,(1993),4.2
4547,Cyberella: Forbidden Passions,(1996),4.3
4548,Worm,(IV) (2013),6.6
4549,Germ,(2013),3.7
4550,Survival Zone,(1983),4.1
4551,The Super He-Man,(1960),5.2
4552,Fangs,(2002),3.3
4553,Amazon,(2000),4.8
4554,Macross Plus Movie Edition,(1995),7.6
4555,World of Death,(2016),7.9
4556,Captive Wild Woman,(1943),5.5
4557,Big Bad Bugs,(2012),2.1
4558,Top Line,(1988),4.6
4559,Android Uprising,(2020),2.3
4560,Dream Trap,(1990),5.6
4561,Alien Invasion,(2020),4.1
4562,BraveStorm,(2017),4.7
4563,Notzilla,(2020),4.5
4564,Before I Hang,(1940),6.1
4565,Mystery in the Bermuda Triangle,(1979),4.8
4566,El futbolista fenómeno,(1979),4.3
4567,Spoiler,(1998),4.2
4568,Invader,(1991),4
4569,Defective,(2017),3.6
4570,Orion,(I) (2015),4.9
4571,The 25th Reich,(2012),3.3
4572,Crystal's Shadow,(2019),3
4573,Convict 762,(1997),3.2
4574,Senn,(2013),5.1
4575,Joe Bob's Haunted Drive-In,(2020),8
4576,The Monster Maker,(1944),4.8
4577,Flight from Paradise,(1990),5.6
4578,End of the World,(1931),6.1
4579,Out of Time,(III) (2021),6.7
4580,Windaria,(1986),7.1
4581,The Killings at Outpost Zeta,(1980),3.9
4582,Mobile Suit Gundam F91,(1991),6.5
4583,Tom et Lola,(1990),6.4
4584,Evrensel Döngü: Yasam Agacina Yolculuk,(2018),6.6
4585,The Age of the Earth,(1980),6.6
4586,War of the God Monsters,(1985),4.2
4587,EDSA XXX: Nothing Ever Changes in the Ever-Changing Republic of Ek-Ek-Ek,(2014),4.6
4588,Digimon Adventure tri. Part 2: Determination,(2016),7.2
4589,Gorath,(1962),5.7
4590,Black Garden,(2019),4.8
4591,Lancelot: Guardian of Time,(1997),3.5
4592,Last Sunrise,(2019),6.2
4593,The Legend of Wisely,(1987),6.1
4594,Cabaret of the Dead,(2017),2.5
4595,Hungry for You,(1996),3.1
4596,Virus X,(2010),2.9
4597,Shikari,(1963),6
4598,Toad Warrior,(1996),1.8
4599,Superargo vs. Diabolicus,(1966),4.7
4600,Frozen Alive,(1964),4
4601,Disaster L.A.,(2014),3.5
4602,Primal Scream,(1987),3.7
4603,Alistair1918,(2015),5.7
4604,Return to Horror Hotel,(2019),3.9
4605,The Birthday,(I) (2004),5.8
4606,Movement and Location,(2014),6
4607,Mobile Suit Gundam 00: A Wakening of the Trailblazer,(2010),6.7
4608,Dust of War,(2013),3.9
4609,The Midnight After,(2014),5.5
4610,Half Human,(1958),3.8
4611,Legend of the Roller Blade Seven,(1992),1.9
4612,The Cosmonaut,(2013),4
4613,The Zohar Secret,(2016),5.4
4614,Past Perfect,(1996),4.7
4615,Doraemon: Nobita and the Spiral City,(1997),6.4
4616,Paranormal Highway,(2017),2.1
4617,Electric Dragon 80.000 V,(2001),6.8
4618,P-51 Dragon Fighter,(2014),2.8
4619,Doctor S Battles the Sex Crazed Reefer Zombies: The Movie,(2009),6.8
4620,I Hate My Body,(1974),5.8
4621,Tangent Room,(2017),4.6
4622,The Man They Could Not Hang,(1939),6.8
4623,Memoirs of a Survivor,(1981),5.3
4624,Ferat Vampire,(1982),5.8
4625,Bad Movie: The Movie,(2016),4.2
4626,Universal Soldiers,(2007),1.6
4627,Parasitic,(2012),2.2
4628,The Parasite Doctor Suzune: Genesis,(2011),3.7
4629,Four Sided Triangle,(1953),5.8
4630,Sci-Fighter,(2004),2.6
4631,Armageddon: The Great Battle with Genma,(1983),5.4
4632,Chrome Angels,(2009),3.4
4633,Flying Disc Man from Mars,(1950),5.2
4634,Zaman Makinesi 1973,(2014),6.3
4635,The Passing,(1983),5.5
4636,Alien Blood,(1998),2
4637,Toxic Alien Zombie Babes from Outer Space,(2022),5.1
4638,The Penitent Man,(2010),6.1
4639,Creature of Destruction,(1968),3.2
4640,Tickles the Clown,(2021),1.8
4641,Hollow Scream,(2018),3.2
4642,Plato's Reality Machine,(2013),3.3
4643,Journey to the West,(2021),6.9
4644,Red Eagle,(2010),5.2
4645,Little Einsteins: Our Big Huge Adventure,(2005),5.9
4646,Catskill Park,(2018),3.7
4647,Hell's Belles,(1995),4.4
4648,Holidays on Mars,(2020),2.7
4649,Star Trek Enterprise II: Der Anfang vom Ende,(2016),7.7
4650,RWD,(2015),4.4
4651,The Man from the First Century,(1962),6
4652,Time Trackers,(1989),4.2
4653,In Search of the Ultra-Sex,(2015),5.8
4654,Eolomea,(1972),5.7
4655,The Sun Does Not Move,(2021),5.2
4656,Involution,(2018),3.5
4657,Manhunt of Mystery Island,(1945),7.2
4658,Body Switch,(1995),5.6
4659,The Bubble,(1966),5.4
4660,The Great Buddha Arrival,(2018),6.3
4661,Asylum of Darkness,(2017),3.3
4662,Zebraman 2: Attack on Zebra City,(2010),5.9
4663,The Drifting Classroom,(1987),5.5
4664,Café Funiculi Funicula,(2018),6.7
4665,Carnivore,(2000),2.3
4666,Nothing Else,(2021),4.4
4667,The Cremators,(1972),2.6
4668,Code Geass: Akito the Exiled Final - To Beloved Ones,(2016),6.2
4669,Index Zero,(2014),5.4
4670,Project Eden,(2017),3.3
4671,Another Egg and Chicken Movie,(2009),6.1
4672,Dogora,(1964),5.6
4673,Mars,(1997),3.8
4674,Kamen Rider W Forever: A to Z/The Gaia Memories of Fate,(2010),7
4675,Time at the Top,(1999),5.7
4676,The Treasure Hunter,(2009),3.8
4677,Alien Ecstasy,(2009),6.5
4678,F.P.1 Doesn't Answer,(1932),6.1
4679,Midnight Movie Massacre,(1989),3
4680,Robotech: The Shadow Chronicles,(2006),6.3
4681,The First Man,(1996),3.7
4682,Kaizoku Sentai: Ten Gokaiger,(2021),8.6
4683,Santo vs. the Evil Brain,(1961),4.9
4684,The Princess Blade,(2001),5.6
4685,Stasis,(2017),3
4686,The Exigency,(2019),6.6
4687,Lovable Zanies II,(1988),4.3
4688,Bigfoot Wars,(2014),3.1
4689,Aberration,(1997),4.6
4690,Macross Frontier: The False Songstress,(2009),6.7
4691,95ers: Echoes,(2013),4.2
4692,Cinco,(II) (2010),6.2
4693,At 3:25,(1925),7.1
4694,Darkside Blues,(1994),5.3
4695,Legend of the Galactic Heroes: My Conquest is the Sea of Stars,(1988),7.8
4696,III Slices of Life,(2010),3.4
4697,SEAL Patrol,(2014),3.6
4698,Dagger Kiss: Enchanted Forest,(2020),5.4
4699,Last of the Living,(2009),4.7
4700,Timequest,(2000),5.3
4701,Alive,(2002),5.5
4702,Robot World,(2015),3.9
4703,Deathquake,(1980),4.8
4704,Murdercycle,(1999),3.3
4705,Tabernacle 101,(2019),5.5
4706,She Alien,(2009),5.6
4707,The Duel,(2000),5.8
4708,Panash,(2021),4.6
4709,The Coming,(2020),1.5
4710,The Body Stealers,(1969),4.1
4711,The Phantom Menace Special Edition,(2020),6.1
4712,First Squad: The Moment of Truth,(2009),5.6
4713,Dragonfight,(1990),3.1
4714,Let's Dream,(2021),2.9
4715,Total Reality,(1997),4.3
4716,The Lawless Land,(1988),5
4717,Digimon X-Evolution,(2005),6.2
4718,Emmanuelle 2000,(2001),3.9
4719,Liquid Dreams,(1991),5
4720,Velocity Trap,(1999),4.5
4721,Chrysalis,(I) (2007),5.4
4722,Polder,(2015),4.9
4723,Voyage of the Chimera,(2021),3.9
4724,Brain Twisters,(1991),3.5
4725,Change of Mind,(1969),6.1
4726,Black Box,(II) (2012),3.4
4727,Justice League 1995,(2021),3.8
4728,Years of the Beast,(1981),5.7
4729,When Margaux Meets Margaux,(2018),5.5
4730,The Neanderthal Man,(1953),4.4
4731,Battle of the Stars,(1978),2.7
4732,Psychic School Wars,(2012),5.9
4733,Snakes,(2018),5.6
